busiNo,compNm,Q,A
2048139033,(주)도담이앤씨,"타사 와 비교했을 때 도담이앤씨만의 장점, 강점은 무엇인가요?","다른 동종업계보다 프리한 분위기입니다. 복장도 티셔츠 같은 편한 옷을 입고, 특별한 일이 아니면 출퇴근 관리도 하지 않습니다. 야근도 최대한 하지 않도록 노력합니다. 
마지막으로, 작년 저희 회사에 연차 소진율이 80% 정도였습니다. 샌드위치 휴일 같은 경우에도 국가에서 지정을 해주지 않아도, 회사 차원에서 쉴 수 있도록 장려하여, 이런 식의 휴일도 10일 정도 됩니다."
2048139033,(주)도담이앤씨,복리후생은 어떤 것이 있나요?,"저희 회사는 포인트를 쌓으면 현금으로 돌려주는 제도가 있습니다. 예를 들어, 직원들이 교육을 받거나, 봉사활동을 하거나, 인사평가에서 좋은 점수를 받는 등으로 포인트를 쌓을 수 있습니다. 많이 받으시는 분들은, 300만원까지 받으시는 분들도 계시고, 상대적으로 신입사원의 경우는 많이 받지 못하는 상황이 생기기 때문에, 일 년에 24만 원 정도는 기본적으로 제공하고 있습니다. 또한, 저희는 일반적인 건강검진이 아니라, 외부의 병원에서 더 좋은 질의 건강검진을 제공합니다."
2048139033,(주)도담이앤씨,도담이앤씨의 채용절차와 선호하는 인재상은 무엇인가요?,"매년 2월 즈음 시작해서 3월에 입사를 하는 공채채용을 진행합니다. 따로 채용절차는 없고, 사람인이나 워크넷 같은 곳에 공채를 올리면, 서류를 받고 부서에서 검토 후, 선별한 인원에게 당사 이력서 양식으로 변경을 요청합니다. 그 후, 임원면접이 진행됩니다. 또한, 인천에 본사가 있다 보니, 인천 지역 학생들을 선호하는 경향이 조금 있습니다."
2048139033,(주)도담이앤씨,면접 시에 중점적으로 보는 부분이나 중시하는 능력이 있나요?,"저회는 주로 인성면접으로 진행됩니다. 하지만, 사실 인성이라는 것이, 잠시 대면으로 이야기를 나눈다고 해서는 많은 부분을 알 수 없기에, 신입사원 면접 같은 경우는 돌발 질문을 많이 하는 편입니다. 그러한 질문들에 대한 대답을 완벽하게 잘 해내느냐를 중점으로 보는 것이 아니라 그 질문을 어떤 식으로 순발력 있고, 재치 있게 대응하느냐에 초점을 맞춰서 보는 편입니다."
2048139033,(주)도담이앤씨,공학 계열과 인문·상경 계열 중 각각 선호하는 전공이 있나요?,회사 특성상 토목공학과나 건축공학과를 선호합니다. 그리고 인문·상경계열에서는 경영학과를 선호합니다.
2048139033,(주)도담이앤씨,토익 점수나 영어 실력이 채용에 많은 영향을 끼치나요?,저희는 토익 점수는 영향을 끼치지 않습니다. 또한 영어면접도 진행되지 않습니다.
2048139033,(주)도담이앤씨,신입 평균 급여수준은 어느 정도인가요?,신입은 개인별로 상이하지만 보통 퇴직금을 제외하고 최저 2900만 원 정도입니다.
2048139033,(주)도담이앤씨,신입사원 육성 방법이 궁금합니다.,"멘토링 제도와 오티 제도가 있습니다. 멘토링의 경우, 바로 위 상사분과 매칭을 시켜 드리지만, 사실상 중소기업이라 멘토링 제도가 완벽하고 오랫동안 진행된다고 말하긴 사실 어렵습니다. 신입사원 오리엔테이션은 일주일 정도 진행됩니다. 기존 직원들과 함께, 업무적인 부분도 알아보고, 전체적인 분위기와, 현장들을 돌아봅니다. 저회가 인천과 안양 두 곳에 회사가 있다 보니 두 회사 탐방도 진행됩니다."
2048139033,(주)도담이앤씨,인천 본사와 안양 회사의 차이가 무엇인가요?,"맡은 업무에 따라 도시 계획 쪽은 인천 회사에서 근무하고, 설계와 시공은 안양에서 근무를 하게 됩니다."
2048139033,(주)도담이앤씨,도담이앤씨의 전반적인 근무환경이나 조직문화는 어떤가요?,"조직문화는 딱딱하지 않고, 유연하게 흘러가는 문화입니다. 위에서 말했듯이, 복장도 자유롭고 출퇴근 시간도 자유로운 편입니다. 평균 근속연수는 요즘 조금 줄어 4-5년 정도입니다."
2048139033,(주)도담이앤씨,도담이앤씨에 관심 있는 청년들에게 하고 싶은 말이 있으신가요?,"요즘, 학생들이 중소기업은 꺼려하는 경우가 많은 것 같습니다. 공기업이나 공무원을 선호하는 경향이 크고, 사회의 전반적인 흐름도 그런 편인 것 같습니다. 하지만 우수하고 능력 있는 중소기업들도 많이 있고, 인재들을 끝까지 책임지고 끌어줄 수 있는 회사들도 많이 있다고 봅니다. 그 중 하나가 ‘도담이앤씨’라고 생각합니다."
2048139033,(주)도담이앤씨,,"취재 : 인천대학교 2018 청년친화 강소기업 서포터즈단 글/편집 윤기영 기자,이예진 기자"
4108182436,(주)대정,회사의 주력 분야 등 간단한 회사 소개를 해주세요.,"㈜대정은 1999년 가전제품과 자동차 부품 제조 기업으로 성장을 거듭해 왔습니다. 또한 국내 BLOW 성형 , EPS , PAD 분야에서 우수한 품질의 제품과 기술력을 바탕으로 전문적인 기업으로서 성장하여 왔습니다."
4108182436,(주)대정,회사의 장기적인 목표나 경영 철학이 있으신가요?,㈜대정은 전문 인력을 육성하여 업무효율을 극대화 시키고자 합니다. 또한 지속적이고 체계적인 품질 관리와 혁신을 통한 경쟁력 향상을 목표로 하고 있습니다. ㈜대정의 경영비전은 최고의 품질과 완벽한 서비스 제공을 통해 자사 brand를 실현하고 글로벌 기업으로 성장하는 것에 있습니다.
4108182436,(주)대정,타사와 비교했을 때 귀사의 장점은 무엇인가요?,"㈜대정의 장점은 부품 보증시스템을 갖추고, 20여개의 인정서 및 특허를 통해 타사와 구별되는 전문성과 경쟁력을 갖추었다는 것입니다."
4108182436,(주)대정,회사의 채용절차 및 선호하는 인재상은 어떻게 되나요?,"기술력이 곧 경쟁력인 회사이기에 우수한 R&D인력을 선호합니다. 1차 평가(서류평가)와 2차 평가(실무진 면접)를 통해 최종 합격을 발표합니다. ㈜대정에서는 프로정신과 개척정신, 책임 정신을 지닌 인재를 찾고 있습니다."
4108182436,(주)대정,신입 평균 급여수준 및 인사 제도 현황에 대해 알 수 있나요?,"㈜대정의 경우 연구소와 품질관리팀, 그리고 생산팀 외 5팀으로 구성되어 있습니다. ㈜대정 산하에는 4개의 자회사와 1개의 해외법인이 있습니다. 연봉은 3,000만원 미만이며, 종업원은 30명 내외입니다."
4108182436,(주)대정,신입사원 육성방법 또는 인재육성 로드맵이 있나요?,"신입사원 육성 및 복지제도로 기숙사를 운영하고 있으며, 직원의 전문성 향상과 효율적인 업무능력 향상을 위해 노력하고 있습니다."
4108182436,(주)대정,주요 복리후생은 어떻게 되나요?,"기숙사를 운영하여 직원의 부담을 줄이고, 휴가시스템으로 직원의 복지를 챙기고 있습니다."
4108182436,(주)대정,기업의 전반적인 근무 환경(조직문화 및 근무 분위기)은 어떻다고 생각하시나요?,"수직적이지 않고 수평적인 조직문화를 갖추어, 8개의 부서가 효율적으로 협업할 수 있는 환경을 조성하였습니다. 또한 대형 회의실을 구성하여 직원들이 자유롭게 의견을 제시할 수 있는 환경을 마련했습니다."
4108182436,(주)대정,"우리 회사만의 차별화 된 강점, 장점 등 강조하고 싶은 점이 있으신가요?","㈜대정만의 독자적인 기술을 바탕으로 다양한 특허와 인증서를 취득했습니다. 또한 하나의 기업에 의존하지 않고, 다양한 기업에 독점적으로 납품하고 있기에 지속적으로 발전 가능한 기업이라 생각합니다."
4108182436,(주)대정,회사에 관심있는 청년들에게 전하고 싶은 말이나 당부사항이 있나요?,"특허와 인증서는 물론 청년친화 강소기업, 여성친화 기업 등 직원들의 복지를 생각하는 기업으로 인정받은 기업이기에 부담 없이 지원하면 좋겠습니다."
4108182436,(주)대정,,"취재 : 청년친화강소기업 서포터즈단 조민재, 홍다혜"
1248129001,주성엔지니어링(주),회사의 주력 분야 등 간단한 회사 소개를 해주세요.,"1995년에 설비된 주성엔지니어링은 반도체 만드는 장비를 설비하는 회사입니다. 반도체뿐만 아니라 디스플레이, 태양광, 조명 장비분야까지 주력으로 하고 있습니다. 주요 고객사로는 SK하이닉스와 LG디스플레이가 있으며, 직원은 약 470명 정도 됩니다."
1248129001,주성엔지니어링(주),회사의 장기적인 목표나 경영철학이 있으신가요?,"반도체 장비의 국산화에 중점을 두고 있으며 주력분야에서 업계 1위가 되는 것이 목표입니다. 회사에서 중요시하고 있는 경영철학은 창조와 혁신입니다. 특히 혁신을 가장 중요하게 생각하며, 세계 유일의 기술 혁신을 통해 새로운 산업을 창조하는 것이 회사의 핵심 경쟁력입니다."
1248129001,주성엔지니어링(주),타사와 비교했을 때 귀사의 장점은 무엇인가요?,"주성엔지니어링의 가장 큰 장점은 바로 R&D에 아낌없는 투자를 한다는 것입니다. 직원의 50% 이상이 R&D 인원이며 예산 역시 R&D에 가장 중심을 두고 있습니다. 또한 특허만 2,107개를 보유할 정도로 세계 최고 수준의 기술력을 가지고 있으며 이에 끊임없는 투자를 쏟고 있다는 점이 가장 큰 장점입니다."
1248129001,주성엔지니어링(주),회사의 채용절차 및 선호하는 인재상은 어떻게 되나요?,"서류심사 후 1차 면접, 2차 면접을 진행한 뒤에 합격자 발표를 하게 됩니다. 면접 중 부서에 따라서 엔지니어의 역량을 확인하기 위해 PT면접이나 설계를 그리는 등의 시험이 포함되기도 합니다. 선호하는 인재상은 끊임없이 혁신하고 자신감을 가지고 책임감 있게 열정적으로 도전하는 사람입니다. 그중에서 특히 변화와 혁신이 가장 중요합니다."
1248129001,주성엔지니어링(주),면접 중에 이러한 인재상을 어떻게 확인하실 수 있을까요?,면접 중 특정 상황을 주고 그 상황을 해결하고 그 과정에서 느낀 점을 이야기하면서 그 사람이 어떤 인재인지 확인하게 됩니다.
1248129001,주성엔지니어링(주),신입 평균 급여수준은 어떻게 되나요?,"신입사원 기준으로 평균 3,500만원입니다. 직무에 따른 차이는 크지 않으며, 전체적으로 비슷합니다."
1248129001,주성엔지니어링(주),신입사원 육성방법 또는 인재육성 로드맵이 있나요?,"회사에서 가장 중점을 두고 있는 점이 바로 신입사원 육성입니다. 최근 신입사원의 퇴직률, 이직률이 많이 이슈가 되고 있기 때문에 이를 위해 신입사원 적응력 강화 차원에서 노력하고 있습니다. 기본적으로 3일 동안 회사의 인사제도 등 전반적인 사항을 교육받고, 3주간의 기술교육을 진행합니다. 기술교육에서는 실제로 장비를 만지고 다루는 법을 배웁니다. 그리고 약 3개월 동안 1:1로 멘토링을 받으며 회사와 적합한 인재인지 확인하게 됩니다."
1248129001,주성엔지니어링(주),주요 복리후생은 어떻게 되나요?,"회사에서 15분 정도 거리에 위치한 기숙사를 제공하며, 건강검진을 실시하고, 사내식당에서 조식-중식-석식을 모두 제공해 임직원들의 건강을 책임집니다. 또한 임직원 기념일에 선물을 지급하고, 자녀학자금을 지원하고 있습니다. 그 외에도 임직원들의 여가활동을 위해 동호회를 지원해주고 Refresh 휴가 제도를 도입하는 등 직원들의 복지를 위해 힘쓰고 있습니다."
